filename,case_name,citation,catchword,area_of_law,topic,subtopic,primary_statute,is_criminal,taxonomy_key,pdf_url
2024_SGHC_140.pdf,[2024] SGHC 140,[2024] SGHC 140,Criminal Law — Offences — Grievous hurt,Criminal Law,Offences against person,Grievous hurt,Penal Code s 320,True,Criminal Law — Offences — Grievous hurt,https://www.elitigation.sg/gd/gd/2024_SGHC_140/pdf
2024_SGHC_140.pdf,[2024] SGHC 140,[2024] SGHC 140,Criminal Procedure and Sentencing — Sentencing,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_140/pdf
2024_SGHC_132.pdf,[2024] SGHC 132,[2024] SGHC 132,Criminal Law — Statutory offences — Workplace Safety and Health Act 2006,Criminal Law,Statutory offences,Workplace Safety and Health Act,Workplace Safety and Health Act,True,Criminal Law — Statutory offences — Workplace Safety and Health Act,https://www.elitigation.sg/gd/gd/2024_SGHC_132/pdf
2024_SGHC_132.pdf,[2024] SGHC 132,[2024] SGHC 132,Criminal Procedure and Sentencing — Appeal — Plea of guilty — Appellant appealing against sentence after pleading guilty,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_132/pdf
2024_SGHC_132.pdf,[2024] SGHC 132,[2024] SGHC 132,Criminal Procedure and Sentencing — Sentencing — Benchmark sentences,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_132/pdf
2024_SGCA_20.pdf,[2024] SGCA 20,[2024] SGCA 20,Criminal Procedure and Sentencing — Criminal review,Criminal Procedure,Review,Criminal review,Criminal Procedure Code 2010 s 394H,True,Criminal Procedure and Sentencing — Criminal review,https://www.elitigation.sg/gd/gd/2024_SGCA_20/pdf
2024_SGHC_134.pdf,[2024] SGHC 134,[2024] SGHC 134,Criminal Procedure and Sentencing — Sentencing — Guidelines on Reduction in Sentences for Guilty Pleas,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_134/pdf
2024_SGHC_134.pdf,[2024] SGHC 134,[2024] SGHC 134,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2024_SGHC_134/pdf
2024_SGCA_17.pdf,[2024] SGCA 17,[2024] SGCA 17,Criminal Procedure and Sentencing — Criminal references,Criminal Procedure,Reference,Criminal reference,Criminal Procedure Code 2010 s 397,True,Criminal Procedure and Sentencing — Criminal reference,https://www.elitigation.sg/gd/gd/2024_SGCA_17/pdf
2024_SGCA_17.pdf,[2024] SGCA 17,[2024] SGCA 17,Criminal Law — Defamation,Criminal Law,Statutory offences,Defamation,Penal Code s 499,True,Criminal Law — Defamation,https://www.elitigation.sg/gd/gd/2024_SGCA_17/pdf
2024_SGCA_17.pdf,[2024] SGCA 17,[2024] SGCA 17,Constitutional Law — Fundamental liberties — Freedom of expression,Constitutional Law,Fundamental liberties,General,Constitution of Singapore Pt IV,False,Constitutional Law — Fundamental liberties,https://www.elitigation.sg/gd/gd/2024_SGCA_17/pdf
2024_SGHC_131.pdf,[2024] SGHC 131,[2024] SGHC 131,Criminal Law — Offences — Sexual offences,Criminal Law,Sexual offences,General sexual offences,Penal Code Pt XI,True,Criminal Law — Offences — Sexual offences,https://www.elitigation.sg/gd/gd/2024_SGHC_131/pdf
2024_SGHC_131.pdf,[2024] SGHC 131,[2024] SGHC 131,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2024_SGHC_131/pdf
2024_SGCA_18.pdf,[2024] SGCA 18,[2024] SGCA 18,Criminal Procedure and Sentencing — Criminal review,Criminal Procedure,Review,Criminal review,Criminal Procedure Code 2010 s 394H,True,Criminal Procedure and Sentencing — Criminal review,https://www.elitigation.sg/gd/gd/2024_SGCA_18/pdf
2024_SGHC_128.pdf,[2024] SGHC 128,[2024] SGHC 128,Criminal Procedure and Sentencing – Sentencing,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_128/pdf
2024_SGHC_129.pdf,[2024] SGHC 129,[2024] SGHC 129,Criminal Procedure and Sentencing — Sentencing — Sentencing framework — Road Traffic Act — Sections 65(3)(a) and 65(4)(a),Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_129/pdf
2024_SGCA_13.pdf,[2024] SGCA 13,[2024] SGCA 13,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2024_SGCA_13/pdf
2024_SGHC_123.pdf,[2024] SGHC 123,[2024] SGHC 123,Criminal Procedure and Sentencing — Charge — Joinder of similar offences,Criminal Procedure,Charge,Joinder of charges,Criminal Procedure Code 2010 s 133,True,Criminal Procedure and Sentencing — Charge — Joinder,https://www.elitigation.sg/gd/gd/2024_SGHC_123/pdf
2024_SGHC_109.pdf,[2024] SGHC 109,[2024] SGHC 109,Criminal Law — Offences — Rape,Criminal Law,Sexual offences,Rape,Penal Code s 375,True,Criminal Law — Offences — Rape,https://www.elitigation.sg/gd/gd/2024_SGHC_109/pdf
2024_SGHC_109.pdf,[2024] SGHC 109,[2024] SGHC 109,Criminal Law — Abetment,Criminal Law,Participation in crime,Abetment,Penal Code ss 107-117,True,Criminal Law — Abetment,https://www.elitigation.sg/gd/gd/2024_SGHC_109/pdf
2024_SGHC_99.pdf,[2024] SGHC 99,[2024] SGHC 99,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2024_SGHC_99/pdf
2024_SGHC_95.pdf,[2024] SGHC 95,[2024] SGHC 95,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2024_SGHC_95/pdf
2024_SGHC_91.pdf,[2024] SGHC 91,[2024] SGHC 91,Criminal Law — Complicity — Criminal conspiracy,Criminal Law,Participation in crime,Criminal conspiracy,Penal Code s 120A,True,Criminal Law — Complicity — Criminal conspiracy,https://www.elitigation.sg/gd/gd/2024_SGHC_91/pdf
2024_SGHC_91.pdf,[2024] SGHC 91,[2024] SGHC 91,Criminal Law — Offences — Property — Receiving stolen property,Criminal Law,Property offences,Property offence,Penal Code,True,Criminal Law — Offences — Property,https://www.elitigation.sg/gd/gd/2024_SGHC_91/pdf
2024_SGHC_91.pdf,[2024] SGHC 91,[2024] SGHC 91,Criminal Law — Statutory offences — Companies Act,Criminal Law,Statutory offences,Companies Act offences,Companies Act,True,Criminal Law — Statutory offences — Companies Act,https://www.elitigation.sg/gd/gd/2024_SGHC_91/pdf
2024_SGHC_91.pdf,[2024] SGHC 91,[2024] SGHC 91,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2024_SGHC_91/pdf
2024_SGHC_75.pdf,[2024] SGHC 75,[2024] SGHC 75,Evidence — Witnesses — Corroboration,Evidence,Witnesses,Witness testimony,Evidence Act,False,Evidence — Witnesses,https://www.elitigation.sg/gd/gd/2024_SGHC_75/pdf
2024_SGHC_75.pdf,[2024] SGHC 75,[2024] SGHC 75,Criminal Law — Offences — Rape,Criminal Law,Sexual offences,Rape,Penal Code s 375,True,Criminal Law — Offences — Rape,https://www.elitigation.sg/gd/gd/2024_SGHC_75/pdf
2024_SGHC_75.pdf,[2024] SGHC 75,[2024] SGHC 75,Criminal Law — Offences — Sexual offences,Criminal Law,Sexual offences,General sexual offences,Penal Code Pt XI,True,Criminal Law — Offences — Sexual offences,https://www.elitigation.sg/gd/gd/2024_SGHC_75/pdf
2024_SGHC_83.pdf,[2024] SGHC 83,2024 SGHC 83,Criminal Law — Statutory offences — Penal Code,Criminal Law,Statutory offences,Penal Code,Penal Code,True,Criminal Law — Statutory offences — Penal Code,https://www.elitigation.sg/gd/gd/2024_SGHC_83/pdf
2024_SGHC_83.pdf,[2024] SGHC 83,2024 SGHC 83,Criminal Law — Appeal,Criminal Procedure,Appeals,Criminal appeal,Criminal Procedure Code 2010,True,Criminal Law — Appeal,https://www.elitigation.sg/gd/gd/2024_SGHC_83/pdf
2024_SGHC_77.pdf,[2024] SGHC 77,2024 SGHC 77,Criminal Law — Appeal,Criminal Procedure,Appeals,Criminal appeal,Criminal Procedure Code 2010,True,Criminal Law — Appeal,https://www.elitigation.sg/gd/gd/2024_SGHC_77/pdf
2024_SGHC_77.pdf,[2024] SGHC 77,2024 SGHC 77,Criminal Law — Offences — Property — Cheating,Criminal Law,Property offences,Property offence,Penal Code,True,Criminal Law — Offences — Property,https://www.elitigation.sg/gd/gd/2024_SGHC_77/pdf
2024_SGHC_77.pdf,[2024] SGHC 77,2024 SGHC 77,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2024_SGHC_77/pdf
2024_SGHC_78.pdf,[2024] SGHC 78,[2024] SGHC 78,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2024_SGHC_78/pdf
2024_SGCA_8.pdf,[2024] SGCA 8,[2024] SGCA 8,"Criminal Law — Statutory offences — Corruption, Drug Trafficking and Other Serious Crimes (Confiscation of Benefits) Act",Criminal Law,Statutory offences,CDSA offences,CDSA,True,"Criminal Law — Statutory offences — Corruption, Drug Trafficking and Other Serious Crimes",https://www.elitigation.sg/gd/gd/2024_SGCA_8/pdf
2024_SGHC_73.pdf,[2024] SGHC 73,[2024] SGHC 73,Criminal Law — Offences — Sexual offences,Criminal Law,Sexual offences,General sexual offences,Penal Code Pt XI,True,Criminal Law — Offences — Sexual offences,https://www.elitigation.sg/gd/gd/2024_SGHC_73/pdf
2024_SGHC_73.pdf,[2024] SGHC 73,[2024] SGHC 73,Criminal Law — Offences — House-trespass,Criminal Law,Property offences,House-trespass,Penal Code s 442,True,Criminal Law — Offences — House-trespass,https://www.elitigation.sg/gd/gd/2024_SGHC_73/pdf
2024_SGHC_73.pdf,[2024] SGHC 73,[2024] SGHC 73,Criminal Law — Offences — Personating a public servant,Criminal Law,Offences against administration,Personating a public servant,Penal Code s 170,True,Criminal Law — Offences — Personating a public servant,https://www.elitigation.sg/gd/gd/2024_SGHC_73/pdf
2024_SGHC_73.pdf,[2024] SGHC 73,[2024] SGHC 73,Criminal Procedure and Sentencing — Sentencing— Preventive detention,Criminal Law,Sentencing,Preventive detention,Criminal Procedure Code 2010 s 304,True,Criminal Procedure and Sentencing — Sentencing — Preventive detention,https://www.elitigation.sg/gd/gd/2024_SGHC_73/pdf
2024_SGHC_66.pdf,[2024] SGHC 66,[2024] SGHC 66,Criminal Law — Statutory offences — Prevention of Corruption Act 1960 — Corruptly attempting to obtain gratification,Criminal Law,Statutory offences,Prevention of Corruption Act,Prevention of Corruption Act,True,Criminal Law — Statutory offences — Prevention of Corruption Act,https://www.elitigation.sg/gd/gd/2024_SGHC_66/pdf
2024_SGHC_66.pdf,[2024] SGHC 66,[2024] SGHC 66,Criminal Procedure and Sentencing — Sentencing — Young offenders,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_66/pdf
2024_SGHC_64.pdf,[2024] SGHC 64,[2024] SGHC 64,Criminal Procedure and Sentencing — Sentencing — Young offender convicted of serious offence — Whether rehabilitation dominant consideration,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_64/pdf
2024_SGCA_6.pdf,[2024] SGCA 6,[2024] SGCA 6,Criminal Law — Statutory Offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2024_SGCA_6/pdf
2024_SGHC_34.pdf,[2024] SGHC 34,[2024] SGHC 34,Criminal Procedure and Sentencing — Sentencing — Applicability of mandatory minimum sentence to an attempt to commit the offence of aggravated statutory rape,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_34/pdf
2024_SGHC_34.pdf,[2024] SGHC 34,[2024] SGHC 34,Statutory Interpretation — Penal statutes — Presumption against retrospective operation,Statutory Interpretation,Penal statutes,Strict construction of penal statutes,Interpretation Act,False,Statutory Interpretation — Penal statutes,https://www.elitigation.sg/gd/gd/2024_SGHC_34/pdf
2024_SGHC_30.pdf,[2024] SGHC 30,2024 SGHC 30,Criminal Procedure and Sentencing — Criminal review,Criminal Procedure,Review,Criminal review,Criminal Procedure Code 2010 s 394H,True,Criminal Procedure and Sentencing — Criminal review,https://www.elitigation.sg/gd/gd/2024_SGHC_30/pdf
2024_SGHC_25.pdf,[2024] SGHC 25,[2024] SGHC 25,Criminal Law — Statutory offences — Workplace Safety and Health Act,Criminal Law,Statutory offences,Workplace Safety and Health Act,Workplace Safety and Health Act,True,Criminal Law — Statutory offences — Workplace Safety and Health Act,https://www.elitigation.sg/gd/gd/2024_SGHC_25/pdf
2024_SGHC_25.pdf,[2024] SGHC 25,[2024] SGHC 25,Criminal Procedure and Sentencing — Appeal,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_25/pdf
2024_SGHC_25.pdf,[2024] SGHC 25,[2024] SGHC 25,Criminal Procedure and Sentencing — Sentencing,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_25/pdf
2024_SGHC_23.pdf,[2024] SGHC 23,[2024] SGHC 23,Criminal Procedure and Sentencing — Appeal — Acquittal,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_23/pdf
2024_SGHC_23.pdf,[2024] SGHC 23,[2024] SGHC 23,Criminal Law — Offences — Endangered species — Assisting another to retain benefits from criminal conduct,Criminal Law,Statutory offences,Endangered species / Wildlife,Wildlife Act / CITES,True,Criminal Law — Offences — Endangered species,https://www.elitigation.sg/gd/gd/2024_SGHC_23/pdf
2024_SGHC_23.pdf,[2024] SGHC 23,[2024] SGHC 23,Statutory Interpretation — Penal statutes,Statutory Interpretation,Penal statutes,Strict construction of penal statutes,Interpretation Act,False,Statutory Interpretation — Penal statutes,https://www.elitigation.sg/gd/gd/2024_SGHC_23/pdf
2024_SGHC_12.pdf,[2024] SGHC 12,[2024] SGHC 12,Criminal Law — Appeal,Criminal Procedure,Appeals,Criminal appeal,Criminal Procedure Code 2010,True,Criminal Law — Appeal,https://www.elitigation.sg/gd/gd/2024_SGHC_12/pdf
2024_SGHC_12.pdf,[2024] SGHC 12,[2024] SGHC 12,Criminal Law — Statutory offences — Employment of Foreign Manpower Act,Criminal Law,Statutory offences,Employment of Foreign Manpower Act,EFMA,True,Criminal Law — Statutory offences — Employment of Foreign Manpower Act,https://www.elitigation.sg/gd/gd/2024_SGHC_12/pdf
2024_SGHC_12.pdf,[2024] SGHC 12,[2024] SGHC 12,Criminal Procedure and Sentencing — Appeal — Employment of Foreign Manpower Act,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_12/pdf
2024_SGHC_4.pdf,[2024] SGHC 4,[2024] SGHC 4,"Criminal Law — Offences — Section 147 of the Penal Code (Cap 224, 2008 Rev Ed)",Criminal Law,Public order offences,Rioting,Penal Code s 147,True,Criminal Law — Offences — Section 147 of the Penal Code,https://www.elitigation.sg/gd/gd/2024_SGHC_4/pdf
2024_SGHC_4.pdf,[2024] SGHC 4,[2024] SGHC 4,Criminal Law — Offences — Unlawful assembly — Common object,Criminal Law,Public order offences,Unlawful assembly,Penal Code s 141,True,Criminal Law — Offences — Unlawful assembly,https://www.elitigation.sg/gd/gd/2024_SGHC_4/pdf
2024_SGHC_4.pdf,[2024] SGHC 4,[2024] SGHC 4,Criminal Procedure and Sentencing — Appeal,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_4/pdf
2024_SGHC_4.pdf,[2024] SGHC 4,[2024] SGHC 4,Criminal Procedure and Sentencing — Sentencing,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_4/pdf
2024_SGHC_2.pdf,[2024] SGHC 2,[2024] SGHC 2,Criminal Law — Statutory offences — Customs Act,Criminal Law,Statutory offences,Customs Act,Customs Act,True,Criminal Law — Statutory offences — Customs Act,https://www.elitigation.sg/gd/gd/2024_SGHC_2/pdf
2024_SGHC_2.pdf,[2024] SGHC 2,[2024] SGHC 2,Criminal Procedure and Sentencing — Appeal,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_2/pdf
2024_SGHC_2.pdf,[2024] SGHC 2,[2024] SGHC 2,Criminal Procedure and Sentencing — Sentencing — Sentencing framework,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2024_SGHC_2/pdf
